Seats,CRN,SUBJ,CRSE,TITLE,CR HRS,XLST CAP,ENR,LINK,XLST GROUP,SCHED TYPE,,CAMPUS,INSM,PRINT?,TIME,DAYS,BLDG,ROOM,OVERRIDE,INSTRUCTOR,,OVERALL CAP,OVERALL ENR,,,PTRM START,PTRM END,WL CAP,WL,WL REMAIN,NOTES,COMMENTS,COLL
"20","19860","CS","115","INTRO TO CS WITH PYTHON","1","20","0","","","A","","A","TRAD","Y","1000-1050AM","F","DRGS","2112","","POURSARDAR,FARYANEH","","","0","1","CLAS","26-AUG-23","08-DEC-23","20","0","20"
"25","20182","CS","115","INTRO TO CS WITH PYTHON","1","25","0","","","A","","A","TRAD","N","1100-1150AM","F","DRGS","2112","","POURSARDAR,FARYANEH","LC","","0","1","CLAS","26-AUG-23","08-DEC-23","0","0","0"
"0","20960","CS","115","INTRO TO CS WITH PYTHON","1","3","3","","SC222","A","I","B","SYNC","Y"," 100- 150PM","F","WC2","","O","POLAWAR,NISHA","","30","4","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"26","20961","CS","115","INTRO TO CS WITH PYTHON","1","30","1","","SC222","A","I","E","SYNC","Y"," 100- 150PM","F","WC5","","O","POLAWAR,NISHA","","30","4","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"26","20962","CS","115","INTRO TO CS WITH PYTHON","1","30","0","","SC222","A","I","H","SYNC","Y"," 100- 150PM","F","WC7","","O","POLAWAR,NISHA","","30","4","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"3","21981","CS","115","INTRO TO CS WITH PYTHON","1","3","0","","SC191","A","I","B","SYNC","N","1200-1250PM","F","WC2","","O","STAFF","","30","0","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"20","21982","CS","115","INTRO TO CS WITH PYTHON","1","20","0","","SC191","A","I","E","SYNC","N","1200-1250PM","F","WC5","","O","STAFF","","30","0","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"10","21983","CS","115","INTRO TO CS WITH PYTHON","1","10","0","","SC191","A","I","H","SYNC","N","1200-1250PM","F","WC7","","O","STAFF","","30","0","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"50","11360","CS","120G","INTRO INFO LITERACY & RESEARCH","3","50","0","P2","","30","","A","TRAD","Y"," 420- 535PM","MW","OCNPS","0100","","GUPTA,REKHA","","","0","1","CLAS","26-AUG-23","08-DEC-23","0","0","0"
"25","11362","CS","120G","INTRO INFORMATION LIT RECITATI","0","25","0","P3","","C","","A","TRAD","Y"," 520- 610PM","T","DRGS","1105","","GUPTA,REKHA","","","0","1","CLAS","26-AUG-23","08-DEC-23","0","0","0"
"25","11500","CS","120G","INTRO INFORMATION LIT RECITATI","0","25","0","P3","","C","","A","TRAD","Y"," 420- 510PM","T","DRGS","1105","","GUPTA,REKHA","","","0","1","CLAS","26-AUG-23","08-DEC-23","0","0","0"
"4","12788","CS","120G","INTRO INFO LITERACY & RSCH","3","4","0","J2","SC093","30","I","B","ASYN","Y","HOURS ARR","","WEB2","","","STAFF","","40","0","1","ASYN","26-AUG-23","08-DEC-23","20","0","20"
"40","12791","CS","120G","INTRO INFO LITERACY & RSCH","3","40","0","K2","SC093","30","I","E","ASYN","Y","HOURS ARR","","WEB5","","","STAFF","","40","0","1","ASYN","26-AUG-23","08-DEC-23","20","0","20"
"40","12792","CS","120G","INTRO INFO LITERACY & RSCH","3","40","0","L2","SC093","30","I","H","ASYN","Y","HOURS ARR","","WEB7","","","STAFF","","40","0","1","ASYN","26-AUG-23","08-DEC-23","20","0","20"
"2","12793","CS","120G","INTRO INFO LIT & RSCH REC","0","2","0","J3","SC090","C","I","B","SYNC","Y"," 710- 800PM","T","WC2","","","ZEHRA,SUSAN","","20","0","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"20","12794","CS","120G","INTRO INFO LIT & RSCH REC","0","20","0","K3","SC090","C","I","E","SYNC","Y"," 710- 800PM","T","WC5","","O","ZEHRA,SUSAN","","20","0","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"20","12795","CS","120G","INTRO INFO LIT & RSCH REC","0","20","0","L3","SC090","C","I","H","SYNC","Y"," 710- 800PM","T","WC7","","O","GUPTA,REKHA","","20","0","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"3","12796","CS","120G","INTRO INFO LIT & RSCH REC","0","3","0","J3","SC037","C","I","B","SYNC","Y"," 710- 800PM","W","WC2","","","ZEHRA,SUSAN","","25","0","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"20","12797","CS","120G","INTRO INFO LIT & RSCH REC","0","20","0","K3","SC037","C","I","E","SYNC","Y"," 710- 800PM","W","WC5","","O","ZEHRA,SUSAN","","25","0","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"20","12798","CS","120G","INTRO INFO LIT & RSCH REC","0","20","0","L3","SC037","C","I","H","SYNC","Y"," 710- 800PM","W","WC7","","O","ZEHRA,SUSAN","","25","0","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"39","11363","CS","121G","INTRO INFO LIT & RSCH FOR SCI","3","40","1","Q2","","30","","A","TRAD","Y"," 710- 825PM","MW","DRGS","1117","","SYMPSON,WILLIAM","","","1","1","CLAS","26-AUG-23","08-DEC-23","0","0","0"
"24","11378","CS","121G","INTRO INFO LIT-SCI RECITATION","0","25","1","Q3","","C","","A","TRAD","Y"," 710- 800PM","R","DRGS","1105","","SYMPSON,WILLIAM","","","1","1","CLAS","26-AUG-23","08-DEC-23","0","0","0"
"25","11379","CS","121G","INTRO INFO LIT-SCI RECITATION","0","25","0","Q3","","C","","A","TRAD","Y"," 830- 920AM","R","DRGS","1105","","SYMPSON,WILLIAM","","","0","1","CLAS","26-AUG-23","08-DEC-23","0","0","0"
"34","11508","CS","121G","INTRO INFO LIT & RSCH FOR SCI","3","40","6","R2","","30","","A","TRAD","Y"," 545- 700PM","MW","DRGS","1117","","SYMPSON,WILLIAM","","","6","1","CLAS","26-AUG-23","08-DEC-23","0","0","0"
