Seats,CRN,SUBJ,CRSE,TITLE,CR HRS,XLST CAP,ENR,LINK,XLST GROUP,SCHED TYPE,,CAMPUS,INSM,PRINT?,TIME,DAYS,BLDG,ROOM,OVERRIDE,INSTRUCTOR,,OVERALL CAP,OVERALL ENR,,,PTRM START,PTRM END,WL CAP,WL,WL REMAIN,NOTES,COMMENTS,COLL
"0","19860","CS","115","INTRO TO CS WITH PYTHON","1","20","20","","","A","","A","TRAD","Y","1000-1050AM","F","DRGS","2112","","VEERASAMY,ASHOK KUMAR","","","20","1","CLAS","26-AUG-23","08-DEC-23","20","0","20"
"1","20182","CS","115","INTRO TO CS WITH PYTHON","1","25","24","","","A","","A","TRAD","Y","1100-1150AM","F","DRGS","2112","","VEERASAMY,ASHOK KUMAR","","","24","1","CLAS","26-AUG-23","08-DEC-23","0","0","0"
"0","20960","CS","115","INTRO TO CS WITH PYTHON","1","10","10","","SC222","A","I","B","SYNC","Y"," 100- 150PM","F","WC2","","O","POLAWAR,NISHA","","30","29","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"1","20961","CS","115","INTRO TO CS WITH PYTHON","1","30","17","","SC222","A","I","E","SYNC","Y"," 100- 150PM","F","WC5","","O","POLAWAR,NISHA","","30","29","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"1","20962","CS","115","INTRO TO CS WITH PYTHON","1","30","2","","SC222","A","I","H","SYNC","Y"," 100- 150PM","F","WC7","","O","POLAWAR,NISHA","","30","29","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"0","21981","CS","115","INTRO TO CS WITH PYTHON","1","20","20","","SC191","A","I","B","SYNC","Y","1200-1250PM","F","WC2","","O","VEERASAMY,ASHOK KUMAR","","30","20","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"10","21982","CS","115","INTRO TO CS WITH PYTHON","1","20","0","","SC191","A","I","E","SYNC","Y","1200-1250PM","F","WC5","","O","VEERASAMY,ASHOK KUMAR","","30","20","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"10","21983","CS","115","INTRO TO CS WITH PYTHON","1","10","0","","SC191","A","I","H","SYNC","Y","1200-1250PM","F","WC7","","O","VEERASAMY,ASHOK KUMAR","","30","20","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"35","11360","CS","120G","INTRO INFO LITERACY & RESEARCH","3","50","15","P2","","30","","A","TRAD","Y"," 420- 535PM","MW","OCNPS","0100","","GUPTA,REKHA","","","15","1","CLAS","26-AUG-23","08-DEC-23","0","0","0"
"19","11362","CS","120G","INTRO INFORMATION LIT RECITATI","0","25","6","P3","","C","","A","TRAD","Y"," 520- 610PM","T","DRGS","2114","","GUPTA,REKHA","","","6","1","CLAS","26-AUG-23","08-DEC-23","0","0","0"
"16","11500","CS","120G","INTRO INFORMATION LIT RECITATI","0","25","9","P3","","C","","A","TRAD","Y"," 420- 510PM","T","DRGS","2114","","GUPTA,REKHA","","","9","1","CLAS","26-AUG-23","08-DEC-23","0","0","0"
"3","12788","CS","120G","INTRO INFO LITERACY & RSCH","3","8","5","J2","SC093","30","I","B","ASYN","Y","HOURS ARR","","WEB2","","","GUPTA,REKHA","","40","10","1","ASYN","26-AUG-23","08-DEC-23","20","0","20"
"30","12791","CS","120G","INTRO INFO LITERACY & RSCH","3","40","5","K2","SC093","30","I","E","ASYN","Y","HOURS ARR","","WEB5","","","GUPTA,REKHA","","40","10","1","ASYN","26-AUG-23","08-DEC-23","20","0","20"
"30","12792","CS","120G","INTRO INFO LITERACY & RSCH","3","40","0","L2","SC093","30","I","H","ASYN","Y","HOURS ARR","","WEB7","","","GUPTA,REKHA","","40","10","1","ASYN","26-AUG-23","08-DEC-23","20","0","20"
"0","12793","CS","120G","INTRO INFO LIT & RSCH REC","0","2","2","J3","SC090","C","I","B","SYNC","Y"," 710- 800PM","T","WC2","","","ZEHRA,SUSAN","","20","6","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
"14","12794","CS","120G","INTRO INFO LIT & RSCH REC","0","20","4","K3","SC090","C","I","E","SYNC","Y"," 710- 800PM","T","WC5","","O","ZEHRA,SUSAN","","20","6","1","SYNC","26-AUG-23","08-DEC-23","20","0","20"
