Seats,CRN,SUBJ,CRSE,TITLE,CR HRS,XLST CAP,ENR,LINK,XLST GROUP,SCHED TYPE,,CAMPUS,INSM,PRINT?,TIME,DAYS,BLDG,ROOM,OVERRIDE,INSTRUCTOR,,OVERALL CAP,OVERALL ENR,,,PTRM START,PTRM END,WL CAP,WL,WL REMAIN,NOTES,COMMENTS,COLL
"30","31491","CS","120G","INTRO INFO LITERACY & RSCH (B)","3","30","0","M2","SC172","30","I","E","ASYN","Y","HOURS ARR","","WEB5","","","GUPTA,REKHA","","30","0","2","ASYN","24-JUN-24","03-AUG-24","20","0","20"
"30","31492","CS","120G","INTRO INFO LITERACY & RSCH (B)","3","30","0","N2","SC172","30","I","H","ASYN","Y","HOURS ARR","","WEB7","","","GUPTA,REKHA","","30","0","2","ASYN","24-JUN-24","03-AUG-24","20","0","20"
"30","31493","CS","120G","INTR INFO LITERCY&RSCH REC (B)","0","30","0","L3","SC182","C","I","B","SYNC","Y"," 600- 650PM","M","WC2","","","GUPTA,REKHA","","30","0","2","SYNC","24-JUN-24","03-AUG-24","20","0","20"
"30","31494","CS","120G","INTR INFO LITERCY&RSCH REC (B)","0","30","0","M3","SC182","C","I","E","SYNC","Y"," 600- 650PM","M","WC5","","O","GUPTA,REKHA","","30","0","2","SYNC","24-JUN-24","03-AUG-24","20","0","20"
"30","31495","CS","120G","INTRO INFO LITERACY & RESEARCH","0","30","0","N3","SC182","C","I","H","SYNC","Y"," 600- 650PM","M","WC7","","O","GUPTA,REKHA","","30","0","2","SYNC","24-JUN-24","03-AUG-24","20","0","20"
"0","31988","CS","121G","INTR INFO LIT/RSCH FOR SCI (D)","3","30","25","A2","SC208","30","I","B","ASYN","Y","HOURS ARR","","WEB2","","","GUPTA,AJAY","","30","30","1","ASYN","13-MAY-24","22-JUN-24","20","1","19"
"0","31989","CS","121G","INTR INFO LIT/RSCH FOR SCI (D)","3","30","3","B2","SC208","30","I","E","ASYN","Y","HOURS ARR","","WEB5","","","GUPTA,AJAY","","30","30","1","ASYN","13-MAY-24","22-JUN-24","20","0","20"
"0","31990","CS","121G","INTR INFO LIT/RSCH FOR SCI (D)","3","30","2","C2","SC208","30","I","H","ASYN","Y","HOURS ARR","","WEB7","","","GUPTA,AJAY","","30","30","1","ASYN","13-MAY-24","22-JUN-24","20","0","20"
"0","31991","CS","121G","INTR INFO LIT/RSCH SCI REC (D)","0","30","25","A3","SC191","C","I","B","SYNC","Y"," 600- 650PM","M","WC2","","","GUPTA,AJAY","","30","30","1","SYNC","13-MAY-24","22-JUN-24","20","1","19"
"0","31992","CS","121G","INTR INFO LIT/RSCH SCI REC (D)","0","30","3","B3","SC191","C","I","E","SYNC","Y"," 600- 650PM","M","WC5","","O","GUPTA,AJAY","","30","30","1","SYNC","13-MAY-24","22-JUN-24","20","0","20"
"0","31993","CS","121G","INTR INFO LIT/RSCH SCI REC (D)","0","30","2","C3","SC191","C","I","H","SYNC","Y"," 600- 650PM","M","WC7","","O","GUPTA,AJAY","","30","30","1","SYNC","13-MAY-24","22-JUN-24","20","0","20"
"1","31994","CS","121G","INTR INFO LIT/RSCH FOR SCI (C)","3","30","26","D2","SC183","30","I","B","ASYN","Y","HOURS ARR","","WEB2","","","GUPTA,AJAY","","30","29","2","ASYN","24-JUN-24","03-AUG-24","20","0","20"
"1","31995","CS","121G","INTR INFO LIT/RSCH FOR SCI (C)","3","30","1","E2","SC183","30","I","E","ASYN","Y","HOURS ARR","","WEB5","","","GUPTA,AJAY","","30","29","2","ASYN","24-JUN-24","03-AUG-24","20","0","20"
"1","31996","CS","121G","INTR INFO LIT/RSCH FOR SCI (C)","3","30","2","F2","SC183","30","I","H","ASYN","Y","HOURS ARR","","WEB7","","","GUPTA,AJAY","","30","29","2","ASYN","24-JUN-24","03-AUG-24","20","0","20"
"1","31997","CS","121G","INTR INFO LIT/RSCH SCI REC (C)","0","30","26","D3","SC192","C","I","B","SYNC","Y"," 600- 650PM","M","WC2","","","GUPTA,AJAY","","30","29","2","SYNC","24-JUN-24","03-AUG-24","20","0","20"
"1","31998","CS","121G","INTR INFO LIT/RSCH SCI REC (C)","0","30","1","E3","SC192","C","I","E","SYNC","Y"," 600- 650PM","M","WC5","","O","GUPTA,AJAY","","30","29","2","SYNC","24-JUN-24","03-AUG-24","20","0","20"
"1","31999","CS","121G","INTR INFO LIT/RSCH SCI REC (C)","0","30","2","F3","SC192","C","I","H","SYNC","Y"," 600- 650PM","M","WC7","","O","GUPTA,AJAY","","30","29","2","SYNC","24-JUN-24","03-AUG-24","20","0","20"
"18","36013","CS","151","INTRO PROGRAMMING WITH JAVA","4","40","12","M1","SC013","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","IBRAHIM,SOAD","","40","22","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"18","36014","CS","151","INTRO PROGRAMMING WITH JAVA","4","40","7","N1","SC013","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","IBRAHIM,SOAD","","40","22","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"18","36015","CS","151","INTRO PROGRAMMING WITH JAVA","4","40","3","L1","SC013","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","IBRAHIM,SOAD","","40","22","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"18","36016","CS","151","INTRO PROGRAMING WITH JAVA LAB","0","40","12","M2","SC011","B","I","B","SYNC","Y"," 420- 700PM","W","WC2","","","IBRAHIM,SOAD","","40","22","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"18","36017","CS","151","INTRO PROGRAMING WITH JAVA LAB","0","40","7","N2","SC011","B","I","E","SYNC","Y"," 420- 700PM","W","WC5","","O","IBRAHIM,SOAD","","40","22","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"18","36018","CS","151","INTRO PROGRAMING WITH JAVA LAB","0","40","3","L2","SC011","B","I","H","SYNC","Y"," 420- 700PM","W","WC7","","O","IBRAHIM,SOAD","","40","22","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"18","36019","CS","151","INTRO PROGRAMING WITH JAVA REC","0","40","12","M3","SC012","C","I","B","SYNC","Y"," 710- 800PM","W","WC2","","","IBRAHIM,SOAD","","40","22","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"18","36020","CS","151","INTRO PROGRAMING WITH JAVA REC","0","40","7","N3","SC012","C","I","E","SYNC","Y"," 710- 800PM","W","WC5","","O","IBRAHIM,SOAD","","40","22","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"18","36021","CS","151","INTRO PROGRAMING WITH JAVA REC","0","40","3","L3","SC012","C","I","H","SYNC","Y"," 710- 800PM","W","WC7","","O","IBRAHIM,SOAD","","40","22","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"11","36661","CS","153","INTRO PROGRAMMING WITH PYTHON","4","15","4","B1","SC269","A","I","B","SYNC","Y"," 700- 840PM","TR","WC2","","","HOSNI,SARAH","","25","6","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"19","36663","CS","153","INTRO PROGRAMMING WITH PYTHON","4","25","1","C1","SC269","A","I","E","SYNC","Y"," 700- 840PM","TR","WC5","","","HOSNI,SARAH","","25","6","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"19","36664","CS","153","INTRO PROGRAMMING WITH PYTHON","4","25","1","D1","SC269","A","I","H","SYNC","Y"," 700- 840PM","TR","WC7","","","HOSNI,SARAH","","25","6","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"11","36665","CS","153","INTRO PROGRAM WITH PYTHON LAB","0","15","4","B2","SC270","B","I","B","SYNC","Y"," 700- 900PM","F","WC2","","","HOSNI,SARAH","","25","6","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"19","36666","CS","153","INTRO PROGRAM WITH PYTHON LAB","0","25","1","C2","SC270","B","I","E","SYNC","Y"," 700- 900PM","F","WC5","","","HOSNI,SARAH","","25","6","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"19","36667","CS","153","INTRO PROGRAM WITH PYTHON LAB","0","25","1","D2","SC270","B","I","H","SYNC","Y"," 700- 900PM","F","WC7","","","HOSNI,SARAH","","25","6","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"11","36668","CS","153","INTRO PROGRAM WITH PYTHON REC","0","15","4","B3","SC271","C","I","B","SYNC","Y"," 700- 800PM","W","WC2","","","HOSNI,SARAH","","25","6","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"19","36669","CS","153","INTRO PROGRAM WITH PYTHON REC","0","25","1","C3","SC271","C","I","E","SYNC","Y"," 700- 800PM","W","WC5","","","HOSNI,SARAH","","25","6","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"19","36670","CS","153","INTRO PROGRAM WITH PYTHON REC","0","25","1","D3","SC271","C","I","H","SYNC","Y"," 700- 800PM","W","WC7","","","HOSNI,SARAH","","25","6","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"0","34534","CS","170","INTRO COMPUTER ARCHITECTURE I","3","30","15","","SC247","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","IBRAHIM,SOAD","","30","30","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"0","34535","CS","170","INTRO COMPUTER ARCHITECTURE I","3","30","12","","SC247","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","IBRAHIM,SOAD","","30","30","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"0","34536","CS","170","INTRO COMPUTER ARCHITECTURE I","3","30","3","","SC247","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","IBRAHIM,SOAD","","30","30","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"0","36022","CS","251","PROGRAMMING WITH JAVA","4","25","10","Q1","SC014","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","EL MESALAMI,AYMAN","","25","25","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"0","36024","CS","251","PROGRAMMING WITH JAVA","4","25","11","S1","SC014","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","EL MESALAMI,AYMAN","","25","25","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"0","36025","CS","251","PROGRAMMING WITH JAVA","4","25","4","U1","SC014","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","EL MESALAMI,AYMAN","","25","25","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"3","36028","CS","251","PROGRAMMING WITH JAVA LAB","0","25","11","Q2","SC015","B","I","B","SYNC","Y","1000-1230PM","W","WC2","","","EL MESALAMI,AYMAN","","25","22","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"3","36029","CS","251","PROGRAMMING WITH JAVA LAB","0","25","9","S2","SC015","B","I","E","SYNC","Y","1000-1230PM","W","WC5","","O","EL MESALAMI,AYMAN","","25","22","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"3","36030","CS","251","PROGRAMMING WITH JAVA LAB","0","25","2","U2","SC015","B","I","H","SYNC","Y","1000-1230PM","W","WC7","","O","EL MESALAMI,AYMAN","","25","22","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"1","36031","CS","251","PROGRAMMING WITH JAVA REC","0","25","11","Q3","SC016","C","I","B","SYNC","Y","1245- 135PM","W","WC2","","","EL MESALAMI,AYMAN","","25","24","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"1","36032","CS","251","PROGRAMMING WITH JAVA REC","0","25","9","S3","SC016","C","I","E","SYNC","Y","1245- 135PM","W","WC5","","O","EL MESALAMI,AYMAN","","25","24","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"1","36033","CS","251","PROGRAMMING WITH JAVA REC","0","25","4","U3","SC016","C","I","H","SYNC","Y","1245- 135PM","W","WC7","","O","EL MESALAMI,AYMAN","","25","24","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"15","36034","CS","251","PROGRAMMING WITH JAVA","4","25","7","Q1","SC187","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","EL MESALAMI,AYMAN","","25","10","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"15","36035","CS","251","PROGRAMMING WITH JAVA","4","25","3","S1","SC187","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","EL MESALAMI,AYMAN","","25","10","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"15","36036","CS","251","PROGRAMMING WITH JAVA","4","25","0","U1","SC187","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","EL MESALAMI,AYMAN","","25","10","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"12","36037","CS","251","PROGRAMMING WITH JAVA LAB","0","25","6","Q2","SC202","B","I","B","SYNC","Y","1000-1230PM","T","WC2","","","EL MESALAMI,AYMAN","","25","13","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"12","36038","CS","251","PROGRAMMING WITH JAVA LAB","0","25","5","S2","SC202","B","I","E","SYNC","Y","1000-1230PM","T","WC5","","O","EL MESALAMI,AYMAN","","25","13","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"12","36039","CS","251","PROGRAMMING WITH JAVA LAB","0","25","2","U2","SC202","B","I","H","SYNC","Y","1000-1230PM","T","WC7","","O","EL MESALAMI,AYMAN","","25","13","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"14","36040","CS","251","PROGRAMMING WITH JAVA REC","0","25","6","Q3","SC203","C","I","B","SYNC","Y","1245- 135PM","T","WC2","","","EL MESALAMI,AYMAN","","25","11","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"14","36041","CS","251","PROGRAMMING WITH JAVA REC","0","25","5","S3","SC203","C","I","E","SYNC","Y","1245- 135PM","T","WC5","","O","EL MESALAMI,AYMAN","","25","11","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"14","36042","CS","251","PROGRAMMING WITH JAVA REC","0","25","0","U3","SC203","C","I","H","SYNC","Y","1245- 135PM","T","WC7","","O","EL MESALAMI,AYMAN","","25","11","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"3","31516","CS","252","INTRO TO UNIX FOR PROGRAMMERS","1","60","29","","SC186","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","ZEIL,STEVEN","","60","57","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"3","31517","CS","252","INTRO TO UNIX FOR PROGRAMMERS","1","60","22","","SC186","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","ZEIL,STEVEN","","60","57","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"3","31518","CS","252","INTRO TO UNIX FOR PROGRAMMERS","1","60","6","","SC186","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","ZEIL,STEVEN","","60","57","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"10","36651","CS","261","JAVA FOR PROGRAMMERS","1","12","2","","SC267","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","ZEIL,STEVEN","","25","5","2","ASYN","24-JUN-24","03-AUG-24","20","0","20"
"20","36652","CS","261","JAVA FOR PROGRAMMERS","1","25","3","","SC267","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","ZEIL,STEVEN","","25","5","2","ASYN","24-JUN-24","03-AUG-24","20","0","20"
"20","36653","CS","261","JAVA FOR PROGRAMMERS","1","25","0","","SC267","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","ZEIL,STEVEN","","25","5","2","ASYN","24-JUN-24","03-AUG-24","20","0","20"
"19","36403","CS","263","PYTHON FOR PROGRAMMERS","1","20","1","","SC225","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","KENNEDY,THOMAS","","30","3","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"27","36406","CS","263","PYTHON FOR PROGRAMMERS","1","30","2","","SC225","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","KENNEDY,THOMAS","","30","3","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"27","36407","CS","263","PYTHON FOR PROGRAMMERS","1","30","0","","SC225","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","KENNEDY,THOMAS","","30","3","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"3","34330","CS","270","INTRO COMPUTER ARCHITECTURE II","3","30","12","","SC060","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","ZEHRA,SUSAN","","30","27","1","ASYN","13-MAY-24","22-JUN-24","20","0","20"
"3","34331","CS","270","INTRO COMPUTER ARCHITECTURE II","3","30","11","","SC060","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","ZEHRA,SUSAN","","30","27","1","ASYN","13-MAY-24","22-JUN-24","20","0","20"
"3","34332","CS","270","INTRO COMPUTER ARCHITECTURE II","3","30","4","","SC060","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","ZEHRA,SUSAN","","30","27","1","ASYN","13-MAY-24","22-JUN-24","20","0","20"
"20","35206","CS","330","OBJECT-ORIENTED DESIGN/PROGRAM","3","20","0","","SC218","A","I","B","ASYN","N","HOURS ARR","","WEB2","","","STAFF","","30","0","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"20","35207","CS","330","OBJECT-ORIENTED DESIGN/PROGRAM","3","20","0","","SC218","A","I","E","ASYN","N","HOURS ARR","","WEB5","","","STAFF","","30","0","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"10","35208","CS","330","OBJECT-ORIENTED DESIGN/PROGRAM","3","10","0","","SC218","A","I","H","ASYN","N","HOURS ARR","","WEB7","","","STAFF","","30","0","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"2","35584","CS","330","OBJECT-ORIENTED DESIGN/PROGRAM","3","30","14","","SC006","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","KENNEDY,THOMAS","","30","28","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"2","35585","CS","330","OBJECT-ORIENTED DESIGN/PROGRAM","3","30","10","","SC006","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","KENNEDY,THOMAS","","30","28","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"2","35586","CS","330","OBJECT-ORIENTED DESIGN/PROGRAM","3","30","4","","SC006","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","KENNEDY,THOMAS","","30","28","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"0","31496","CS","350","INTR TO SOFTWARE ENGINEERING","3","30","20","A1","SC193","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","KENNEDY,THOMAS","","30","30","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"0","31497","CS","350","INTR TO SOFTWARE ENGINEERING","3","30","8","B1","SC193","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","KENNEDY,THOMAS","","30","30","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"0","31498","CS","350","INTR TO SOFTWARE ENGINEERING","3","30","2","C1","SC193","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","KENNEDY,THOMAS","","30","30","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"0","31499","CS","350","INTR TO SOFTWARE ENGIN REC","0","24","20","A3","SC184","C","I","B","SYNC","Y"," 350- 550PM","R","WC2","","","KENNEDY,THOMAS","","30","30","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"0","31500","CS","350","INTR TO SOFTWARE ENGIN REC","0","24","10","B3","SC184","C","I","E","SYNC","Y"," 350- 550PM","R","WC5","","O","KENNEDY,THOMAS","","30","30","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"0","31501","CS","350","INTR TO SOFTWARE ENGIN REC","0","24","0","C3","SC184","C","I","H","SYNC","Y"," 350- 550PM","R","WC7","","O","KENNEDY,THOMAS","","30","30","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"1","33991","CS","350","INTRO TO SOFTWARE ENGIN REC","0","24","20","A3","SC017","C","I","B","SYNC","Y"," 350- 550PM","T","WC2","","O","KENNEDY,THOMAS","","30","29","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"1","33992","CS","350","INTRO TO SOFTWARE ENGIN REC","0","24","7","B3","SC017","C","I","E","SYNC","Y"," 350- 550PM","T","WC5","","O","KENNEDY,THOMAS","","30","29","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"1","33993","CS","350","INTRO TO SOFTWARE ENGIN REC","0","24","2","C3","SC017","C","I","H","SYNC","Y"," 350- 550PM","T","WC7","","O","KENNEDY,THOMAS","","30","29","3","SYNC","13-MAY-24","02-AUG-24","20","0","20"
"1","35151","CS","350","INTRO TO SOFTWARE ENGINEERING","3","30","20","A1","SC123","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","KENNEDY,THOMAS","","30","29","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"1","35152","CS","350","INTRO TO SOFTWARE ENGINEERING","3","30","9","B1","SC123","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","KENNEDY,THOMAS","","30","29","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"1","35153","CS","350","INTRO TO SOFTWARE ENGINEERING","3","30","0","C1","SC123","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","KENNEDY,THOMAS","","30","29","3","ASYN","13-MAY-24","02-AUG-24","0","0","0"
"5","30070","CS","355","PRINCIP-PROGRAMMING LANGUAGES","3","35","17","","SC207","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","MORRIS,JAY","","35","30","1","ASYN","13-MAY-24","22-JUN-24","20","0","20"
"5","32247","CS","355","PRINCIP-PROGRAMMING LANGUAGES","3","35","11","","SC207","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","MORRIS,JAY","","35","30","1","ASYN","13-MAY-24","22-JUN-24","20","0","20"
"5","32248","CS","355","PRINCIP-PROGRAMMING LANGUAGES","3","35","2","","SC207","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","MORRIS,JAY","","35","30","1","ASYN","13-MAY-24","22-JUN-24","20","0","20"
"1","31698","CS","361","DATA STRUCTURES & ALGORITHMS","3","40","22","","SC188","A","I","B","ASYN","Y","HOURS ARR","","WEB2","","","ZEIL,STEVEN","","40","39","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"1","31699","CS","361","DATA STRUCTURES & ALGORITHMS","3","40","13","","SC188","A","I","E","ASYN","Y","HOURS ARR","","WEB5","","","ZEIL,STEVEN","","40","39","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"1","31700","CS","361","DATA STRUCTURES & ALGORITHMS","3","40","4","","SC188","A","I","H","ASYN","Y","HOURS ARR","","WEB7","","","ZEIL,STEVEN","","40","39","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"40","32721","CS","361","DATA STRUCTURES & ALGORITHMS","3","40","0","","SC189","A","I","B","ASYN","N","HOURS ARR","","WEB2","","","STAFF","","50","0","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"40","32722","CS","361","DATA STRUCTURES & ALGORITHMS","3","40","0","","SC189","A","I","E","ASYN","N","HOURS ARR","","WEB5","","","STAFF","","50","0","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"40","32724","CS","361","DATA STRUCTURES & ALGORITHMS","3","40","0","","SC189","A","I","H","ASYN","N","HOURS ARR","","WEB7","","","STAFF","","50","0","3","ASYN","13-MAY-24","02-AUG-24","20","0","20"
"20","30071","CS","367","COOPERATIVE EDUCATION","1","20","0","","","J","","A","PRACT","Y","HOURS ARR","","TBA","TBA","","EL MESALAMI,AYMAN","IN","","0","2","ASYN","24-JUN-24","03-AUG-24","0","0","0"
"20","30072","CS","367","COOPERATIVE EDUCATION","2","20","0","","","J","","A","PRACT","Y","HOURS ARR","","TBA","TBA","","EL MESALAMI,AYMAN","IN","","0","2","ASYN","24-JUN-24","03-AUG-24","0","0","0"
"18","30073","CS","367","COOPERATIVE EDUCATION","3","20","2","","","J","","A","PRACT","Y","HOURS ARR","","TBA","TBA","","EL MESALAMI,AYMAN","IN","","2","2","ASYN","24-JUN-24","03-AUG-24","0","0","0"
"20","36698","CS","367","COOPERATIVE EDUCATION","3","20","0","","","J","I","E","ASYN","Y","HOURS ARR","","IND5","","","EL MESALAMI,AYMAN","IN","","0","2","ASYN","24-JUN-24","03-AUG-24","0","0","0"
